"id","datum","lactatie","dim","productie","BSK","Vet","Eiwit","voer1","voer2","Voer3","Melkingen","Weigeringen","Herkauwminuten","Totale vreettijd in minuten"
"1514",5036,2025-11-15,5,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,723,334
"1515",5707,2025-11-18,3,167,31.2,45,6.12,3.72,2.3,0.32,NA,2,0,723,313
"1516",5642,2026-01-05,4,36,60.4,63.5,4.2,3.35,4,0.5,NA,4,1,723,295
"1517",5642,2026-02-25,4,87,56.5,62.7,4.38,3.53,4,0,NA,4,0,723,312
"1518",5729,2026-08-09,3,53,45.8,48.5,4.07,3.29,5,0.5,NA,3,0,723,183
"1519",5714,2025-11-15,3,287,28.1,58.4,3.2,4.05,2.02,0.29,NA,2,13,723,340
"1520",5714,2026-05-18,4,91,46.8,51.9,3.72,3.85,4,0.5,NA,3,7,723,294
"1521",5652,2026-01-24,4,40,53.1,54.2,4.33,3.39,4,0,NA,3,0,723,283
"1522",5652,2026-03-12,4,87,44.1,48.5,4.18,3.67,4,0,NA,3,0,723,202
"1523",5652,2026-06-28,4,195,37.2,51,4.57,3.74,3.51,1,NA,3,0,723,210
"1524",5779,2025-11-14,3,83,48.1,56.8,4.28,3.56,4,0.5,NA,3,1,723,418
"1525",5606,2025-11-15,4,119,48.1,58.6,4.37,3.51,4,0.5,NA,3,0,723,240
"1526",5637,2026-02-05,4,51,52.5,53,4.15,3.35,4,0,NA,3,0,723,271
"1527",5954,2026-03-07,3,39,57.6,60.5,3.35,3.45,4,0,NA,3,0,723,465
"1528",5954,2026-05-19,3,112,49.5,59.4,3.28,3.6,4,0.5,NA,2,0,723,333
"1529",6153,2026-02-27,2,171,32.4,47.2,5.37,3.65,2.17,0.33,NA,3,1,723,309
"1530",6144,2026-02-01,2,144,45,62.6,3.97,3.64,3.65,0.35,NA,2,0,723,352
"1531",6144,2026-02-18,2,161,39.1,56.3,3.9,3.79,3.06,0.43,NA,1,0,723,438
"1532",6144,2026-03-01,2,172,45.3,65.3,4.1,3.76,3.2,0.45,NA,2,1,723,416
"1533",6144,2026-07-14,2,307,41.2,NA,4.11,3.75,3.81,1,NA,3,0,723,352
"1534",5963,2025-12-15,3,88,37.7,45.7,4.29,3.55,4,0.5,NA,2,0,723,285
"1535",5963,2026-03-22,3,185,34.1,49.7,4.63,3.8,2.24,0.34,NA,2,0,723,354
"1536",5963,2026-04-30,3,224,34.8,55.3,4.97,3.78,2.25,0.34,NA,2,0,723,238
"1537",5963,2026-06-11,3,266,26.6,47.1,4.67,3.68,2.83,1,NA,1,0,723,223
"1538",5963,2026-09-07,4,10,44.2,50.4,4.34,3.77,3.17,0.5,NA,3,1,723,120
"1539",9603,2025-12-18,4,122,49.3,61.6,4.5,3.63,4,0.5,NA,3,0,723,298
"1540",44201,2025-12-02,4,161,34.7,48.2,3.94,3.39,2.9,0.36,NA,2,0,723,315
"1541",89291,2026-06-02,4,211,41.3,58.3,4.51,3.34,3.88,1,NA,2,0,723,207
"1542",40304,2026-02-28,4,115,52.8,61.2,3.91,3.24,4,0,NA,4,1,723,298
"1543",40304,2026-03-08,4,123,49.1,59.9,4.03,3.29,4,0,NA,3,0,723,334
"1544",40304,2026-06-17,4,224,50.1,75.1,3.8,3.31,4.5,1,NA,3,2,723,214
"1545",50516,2026-07-09,4,180,50.8,69.6,3.82,3.62,4.47,1,NA,2,0,723,239
"1546",6484,2026-03-11,2,49,39.1,45,4.43,3.88,4,0,NA,2,0,723,257
"1547",6524,2025-12-11,1,92,28.8,43.5,4.54,4.05,3.5,0.5,NA,3,12,723,347
"1548",6524,2025-12-17,1,98,34.6,52.3,4.62,4.11,3.5,0.5,NA,3,3,723,320
"1549",6559,2026-03-21,1,242,32.2,60,4.74,4,2.1,0.4,NA,2,0,723,347
"1550",6628,2026-02-01,1,68,38.3,57.9,4.04,3.6,3.5,0,NA,2,0,723,385
"1551",6644,2026-06-05,1,185,35.8,64,4.2,3.39,4,0.9,NA,4,1,723,328
"1552",6964,2026-05-31,1,95,32,50.8,4.12,3.64,4.4,0.5,NA,3,2,723,247
"1553",6985,2026-06-19,1,34,40.2,66.3,4.15,3.16,4.5,0.5,NA,2,0,723,178
"1554",5036,2026-04-27,6,134,45,53.5,4.52,3.79,3.9,0.1,NA,2,1,722,330
"1555",5707,2025-11-25,3,174,29.6,42.6,6.33,3.88,2.21,0.31,NA,1,0,722,266
"1556",5707,2026-07-15,4,35,52.9,56.1,4.27,3.59,5,0.5,NA,2,0,722,230
"1557",5729,2026-02-12,2,201,45.9,71.6,4.21,3.19,3.5,0.5,NA,2,0,722,188
"1558",5729,2026-03-23,2,240,49.8,81.6,4.46,3.43,3.5,0.5,NA,3,4,722,196
"1559",5714,2026-07-08,4,142,41.3,53.7,3.98,3.68,4.7,0.8,NA,3,1,722,279
"1560",5652,2026-05-27,4,163,39.2,51.4,4.39,3.67,2.88,1,NA,2,0,722,173
"1561",5610,2026-06-05,4,234,43.6,65.4,4.09,3.5,4.02,1,NA,3,6,722,412
"1562",5635,2026-03-08,4,133,50.2,61.3,4.43,3.23,3.93,0.08,NA,2,0,722,307
"1563",5635,2026-07-04,4,251,45.2,71.9,4.39,3.08,4.17,1,NA,3,1,722,207
"1564",5637,2026-03-24,4,98,51.2,56.3,4.01,3.59,4,0,NA,4,1,722,351
"1565",5954,2026-05-16,3,109,51.6,61.9,3.34,3.56,4,0.5,NA,2,0,722,409
"1566",6154,2025-11-14,2,233,35.4,62.7,5,3.42,2.51,0.34,NA,3,1,722,388
"1567",6144,2025-11-16,2,67,54.3,65.2,3.87,3.58,4,0.5,NA,3,0,722,400
"1568",5963,2026-09-08,4,11,43.8,49.9,4.41,3.76,3.33,0.5,NA,1,0,722,58
"1569",50729,2025-11-14,4,84,45.3,52.1,4.3,3.3,4,0.5,NA,2,0,722,280
"1570",50729,2026-01-01,4,132,41.8,52.3,4.75,3.62,4,0.5,NA,2,0,722,312
"1571",89291,2026-01-17,4,75,55.3,58.1,4.15,3.18,4,0,NA,4,0,722,233
"1572",89291,2026-05-03,4,181,44.2,59.7,4.4,3.26,3.12,0.45,NA,2,0,722,232
"1573",40392,2026-02-19,4,74,41.9,44,3.97,3.89,4,0,NA,2,1,722,393
"1574",40304,2026-05-03,4,179,49.4,64.7,3.96,3.31,3.5,0.5,NA,3,0,722,289
"1575",50516,2026-01-28,4,18,58.8,65.9,3.58,3.44,3.71,0,NA,3,0,722,281
"1576",50516,2026-07-11,4,182,48.9,67,3.85,3.62,4.4,1,NA,4,1,722,235
"1577",6465,2026-05-31,2,237,30.9,50,4.36,3.52,2.94,1,NA,2,1,722,277
"1578",6506,2026-01-21,1,186,36.3,63.1,5.23,3.51,2.38,0.4,NA,3,0,722,313
"1579",6524,2026-03-25,1,196,31.1,51.9,4.63,4.07,2.11,0.4,NA,3,2,722,365
"1580",6628,2026-06-10,1,197,34.2,57.8,3.83,3.43,3.94,0.9,NA,3,2,722,370
"1581",6628,2026-07-14,1,231,37.8,66.6,3.98,3.67,4,0.9,NA,3,3,722,402
"1582",6644,2026-03-24,1,112,34.9,57.2,4.65,3.5,3.5,0,NA,3,4,722,399
"1583",6964,2026-07-12,1,137,31.5,53.2,4.06,3.62,4.33,0.64,NA,2,0,722,267
"1584",6985,2026-07-18,1,63,39.2,62.7,3.63,3.25,5,0,NA,1,0,722,322
"1585",5036,2026-03-13,6,89,50.1,54.1,4.64,3.81,4,0,NA,3,0,721,353
"1586",5036,2026-06-25,6,193,42.3,57.9,4.45,3.78,4.01,1,NA,3,0,721,381
"1587",5707,2025-11-20,3,169,31.1,44.8,6.14,3.78,2.3,0.32,NA,2,0,721,333
"1588",5642,2026-06-20,4,202,52.6,74.7,4.14,3.3,4.5,1,NA,3,10,721,304
"1589",5729,2026-01-26,2,184,53.6,79.8,4.16,3.28,3.5,0.5,NA,3,1,721,148
"1590",5729,2026-03-25,2,242,49.8,86.1,4.39,3.44,3.5,0.5,NA,3,2,721,127
"1591",5714,2026-07-10,4,144,41.5,54,4.16,3.71,4.65,0.85,NA,3,3,721,280
"1592",5652,2026-01-09,4,25,49.2,50.2,4.26,3.49,4,0.1,NA,4,1,721,297
"1593",5652,2026-03-20,4,95,40.9,45,4.19,3.68,4,0,NA,4,1,721,253
"1594",5610,2026-05-11,4,209,42.8,60.8,4.13,3.57,2.99,0.43,NA,3,0,721,444
"1595",5635,2026-06-06,4,223,50.6,75.8,4.35,3.07,4.49,1,NA,4,2,721,254
"1596",5954,2026-05-23,3,116,49.6,59.5,3.36,3.62,4,0.5,NA,2,0,721,404
"1597",6154,2026-06-28,3,100,42,50.4,4.01,3.37,5,0.5,NA,4,1,721,253
"1598",6144,2025-11-13,2,64,53.3,64,3.77,3.7,4,0.5,NA,2,0,721,377
"1599",6144,2026-05-23,2,255,36.7,61.3,3.81,3.62,2.88,1,NA,2,0,721,286
"1600",6144,2026-08-31,2,355,NA,NA,NA,NA,NA,NA,NA,NA,NA,721,412
"1601",5963,2025-11-18,3,61,40.8,46.9,4.29,3.52,4,0.5,NA,2,1,721,287
"1602",5963,2026-03-20,3,183,33.2,48.5,4.73,3.81,2.27,0.34,NA,2,0,721,308
"1603",5963,2026-06-15,3,270,22.9,40.6,5.27,3.57,2.63,1,NA,1,0,721,169
"1604",5955,2026-06-28,3,111,46.9,54.9,4.16,3.82,5,0.5,NA,2,0,721,246
"1605",5962,2026-05-09,3,229,29.1,46.3,5.97,3.93,2.12,0.32,NA,2,1,721,267
"1606",5962,2026-06-13,3,264,29.1,51.6,5.59,3.94,2.86,1,NA,2,0,721,364
"1607",73344,2026-06-04,5,28,47.7,49.1,4.34,2.9,5,0.5,NA,3,1,721,225
"1608",9603,2025-12-09,4,113,45.2,54.6,4.41,3.7,4,0.5,NA,1,0,721,218
"1609",50729,2025-11-20,4,90,44.6,51.3,4.44,3.46,4,0.5,NA,2,0,721,248
"1610",40304,2026-02-03,4,90,55,61.1,4.05,3.04,4,0,NA,3,2,721,337
"1611",40304,2026-02-18,4,105,55.5,64.4,3.77,3.39,4,0,NA,3,0,721,354
"1612",50516,2026-02-26,4,47,59.6,60.2,3.91,3.68,4,0,NA,2,0,721,261
"1613",50516,2026-06-23,4,164,50.3,65.8,3.92,3.71,4.5,1,NA,2,0,721,175
"1614",50516,2026-07-05,4,176,47.1,61.7,3.66,3.61,4.27,1,NA,2,0,721,311
"1615",50516,2026-08-03,4,205,48.3,70,4.16,3.42,4.5,1,NA,2,0,721,182
"1616",50516,2026-08-16,4,218,48.9,70.8,3.61,3.43,4.5,1,NA,3,1,721,173
"1617",6506,2026-05-27,1,312,30,NA,5.39,3.66,2,1,NA,1,1,721,202
"1618",6628,2026-04-07,1,133,34.5,55.6,4.14,3.74,3.42,0.08,NA,3,2,721,364
"1619",6644,2025-12-14,1,12,27.6,52.7,4.85,3.7,2.77,0.5,NA,3,2,721,298
"1620",6948,2026-07-05,1,222,36.2,66.3,3.78,3.21,4,0.9,NA,3,1,721,338
"1621",6964,2026-06-19,1,114,33.7,55.3,4.05,3.62,4.5,0.5,NA,3,4,721,263
"1622",6985,2026-07-12,1,57,35.9,57.1,3.83,3.27,4.5,0.5,NA,2,0,721,335
"1623",5036,2026-02-01,6,49,55.1,55.1,4.58,3.52,4,0,NA,3,0,720,382
"1624",5707,2026-07-25,4,45,43.3,45.9,4.23,3.63,5.4,0.3,NA,2,0,720,285
"1625",5642,2025-12-14,4,14,47.3,53.9,4.65,3.42,3.33,0.5,NA,4,3,720,273
"1626",5652,2026-03-03,4,78,40.1,42.1,3.8,3.75,4,0,NA,3,7,720,207
"1627",5652,2026-07-13,4,210,37.6,54.5,4.2,3.71,3.61,1,NA,3,4,720,185
"1628",5610,2026-08-08,4,298,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,446
"1629",5606,2026-03-06,4,230,38.9,61.5,5.05,3.68,2.61,0.38,NA,3,0,720,265
"1630",5635,2026-01-08,4,74,58.5,62,4.23,3.06,4,0.3,NA,3,0,720,304
"1631",5723,2026-06-29,4,21,52.3,55.4,3.49,3.79,5,0.5,NA,3,0,720,269
"1632",5723,2026-07-20,4,42,50.6,53.7,4.15,3.87,5.5,0,NA,3,0,720,320
"1633",5954,2026-02-21,3,25,54.3,57,3.53,3.58,4,0,NA,3,1,720,417
"1634",5954,2026-03-20,3,52,58.9,61.8,3.56,3.37,4,0,NA,3,0,720,461
"1635",6153,2025-11-16,2,68,38.7,46.8,4.55,3.43,4,0.5,NA,2,0,720,307
"1636",6153,2026-03-03,2,175,30.4,44.4,5.33,3.63,2.12,0.32,NA,2,0,720,331
"1637",6153,2026-05-31,2,264,25.8,46.4,5.26,3.55,2.53,1,NA,2,0,720,253
"1638",5963,2026-04-17,3,211,30.8,46.8,5.03,3.76,2.26,0.34,NA,1,0,720,332
"1639",6150,2026-06-10,3,27,50,53,3.73,3.53,5,0.5,NA,3,0,720,271
"1640",5962,2026-01-09,3,109,41.4,52.1,5.25,3.85,4,0.1,NA,2,0,720,309
"1641",50729,2026-02-24,4,186,37.1,52.4,4.82,3.73,2.66,0.39,NA,3,0,720,313
"1642",40492,2026-06-24,3,214,44.2,62.8,4.53,3.14,4.27,1,NA,3,2,720,139
"1643",40392,2026-06-22,4,197,30.8,42.2,3.73,3.79,3.13,1,NA,1,0,720,233
"1644",40304,2026-05-13,4,189,51.1,69.4,3.75,3.27,3.5,0.8,NA,3,0,720,228
"1645",73429,2026-05-21,4,61,74.9,77.2,3.96,3.47,4,0.5,NA,3,0,720,220
"1646",73429,2026-07-14,4,115,46.7,53.2,3.94,3.57,5,0.5,NA,2,0,720,173
"1647",50516,2026-07-18,4,189,47.6,65.2,4.03,3.69,5.4,0.4,NA,3,0,720,232
"1648",6524,2025-12-20,1,101,30,46.2,4.5,4.03,3.5,0.5,NA,2,0,720,306
"1649",6524,2026-06-12,1,275,29.8,53.7,4.37,3.93,3.34,0.9,NA,3,5,720,263
"1650",6524,2026-06-23,1,286,30,55.9,4.39,3.98,1.98,0.73,NA,3,2,720,346
"1651",6628,2026-05-21,1,177,37.4,62.1,3.97,3.68,2.39,1,NA,3,8,720,425
"1652",6628,2026-06-12,1,199,34.6,58.4,3.78,3.4,3.98,0.9,NA,3,6,720,320
"1653",6628,2026-07-13,1,230,37.3,65.6,3.91,3.64,4,0.9,NA,3,3,720,411
"1654",6628,2026-08-23,1,271,37.2,71.8,4.22,3.45,4,0.9,NA,3,0,720,383
"1655",6644,2026-03-19,1,107,34.8,57.2,4.44,3.53,3.5,0,NA,3,1,720,384
"1656",6644,2026-07-10,1,220,37.5,71.7,4.16,3.38,4,0.9,NA,3,5,720,384
"1657",6985,2026-06-11,1,26,41.7,68.8,3.63,3.16,4.5,0.5,NA,3,0,720,284
"1658",5718,2026-04-04,4,36,49.7,51.2,4.21,3.46,4,0,NA,3,2,719,281
"1659",5642,2026-03-11,4,101,54.5,63.2,4.48,3.35,4,0,NA,3,4,719,363
"1660",5714,2026-03-03,4,15,41.5,46.1,3.11,3.81,3.43,0,NA,3,10,719,290
"1661",5714,2026-06-05,4,109,43.7,51.1,3.64,3.78,5,0.5,NA,3,1,719,290
"1662",5652,2026-03-09,4,84,44.9,49.4,4.14,3.74,4,0,NA,2,0,719,210
"1663",5652,2026-03-17,4,92,45.6,50.2,4.21,3.69,4,0,NA,3,0,719,203
"1664",5652,2026-08-16,4,244,38,63.5,3.76,3.54,3.5,1,NA,2,2,719,297
"1665",5779,2026-02-13,3,174,38.2,52.8,5.12,3.73,2.58,0.38,NA,2,0,719,404
"1666",5606,2025-11-14,4,118,49.2,60,4.31,3.49,4,0.5,NA,3,0,719,286
"1667",5606,2026-01-06,4,171,45.4,63.2,4.85,3.56,3.46,0.44,NA,3,2,719,342
"1668",5637,2026-01-03,4,18,44.9,50.3,4.29,3.65,3.71,0.5,NA,4,1,719,300
"1669",6140,2026-07-02,2,404,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,234
"1670",6144,2026-01-18,2,130,44,59.4,3.94,3.67,4,0,NA,2,0,719,287
"1671",5963,2025-11-15,3,58,44.2,49,4.31,3.52,4,0.5,NA,2,0,719,295
"1672",5963,2025-12-31,3,104,37.3,47,4.58,3.58,4,0.5,NA,3,0,719,284
"1673",5963,2026-01-29,3,133,36.1,47.3,4.65,3.62,3.93,0.08,NA,1,0,719,317
"1674",5963,2026-06-07,3,262,26.9,47.6,4.86,3.64,2.79,1,NA,2,0,719,250
"1675",5963,2026-06-16,3,271,25.7,45.5,5.15,3.54,2.58,1,NA,2,0,719,139
"1676",5963,2026-07-21,3,306,NA,NA,NA,NA,NA,NA,NA,NA,NA,719,273
"1677",6150,2026-08-05,3,83,51.8,60.1,3.85,3.32,5,0.5,NA,3,2,719,318
"1678",50729,2025-12-23,4,123,44.8,56,4.56,3.6,4,0.5,NA,3,0,719,348
"1679",50729,2026-02-19,4,181,40.6,57.2,4.64,3.69,2.68,0.39,NA,3,2,719,374
"1680",50729,2026-05-07,4,258,35.7,57.5,4.48,3.71,2.4,0.35,NA,1,1,719,278
"1681",50729,2026-05-22,4,273,36.8,62.8,4.63,3.78,2.46,1,NA,2,0,719,210
"1682",50573,2026-03-06,4,82,42.8,47.1,3.74,3.53,4,0,NA,1,0,719,403
"1683",89291,2026-05-06,4,184,44.2,59.7,4.3,3.18,3.08,0.45,NA,3,0,719,186
"1684",40392,2026-07-06,4,211,32.1,46.5,3.8,3.75,2.92,1,NA,2,0,719,308
"1685",40304,2025-12-10,4,35,57.2,60.1,3.73,3.31,4,0.5,NA,4,0,719,292
"1686",40304,2026-05-01,4,177,50.8,66.6,3.98,3.3,3.5,0.5,NA,3,0,719,324
"1687",40304,2026-07-13,4,250,33.3,53,4.09,3.31,4.12,1,NA,4,0,719,173
"1688",50516,2026-02-28,4,49,60.9,61.5,3.97,3.65,4,0,NA,2,0,719,350
"1689",50516,2026-07-25,4,196,50.6,69.3,3.88,3.68,5.4,0.3,NA,3,0,719,271
"1690",6506,2026-03-07,1,231,36.8,66.7,5.44,3.66,2.35,0.4,NA,4,5,719,385
"1691",6506,2026-03-18,1,242,36.9,68.6,5.28,3.74,2.38,0.4,NA,3,0,719,351
"1692",6506,2026-03-28,1,252,35.4,65.9,5.6,3.69,2.34,0.4,NA,3,0,719,374
"1693",6524,2026-08-27,2,6,41.6,50.7,3.21,3.9,2.5,0.5,NA,3,12,719,378
"1694",6622,2026-03-15,1,61,36,51.5,4.18,3.81,3.5,0,NA,3,2,719,439
"1695",6628,2026-02-19,1,86,35,53.6,4.07,3.81,3.5,0,NA,1,0,719,330
"1696",6628,2026-07-23,1,240,38.2,67.2,4.06,3.59,4.9,0,NA,3,1,719,373
"1697",6644,2026-06-15,1,195,37.1,66.3,4.08,3.29,4,0.9,NA,2,0,719,344
"1698",6948,2026-01-16,1,52,38.6,62.1,3.8,3.17,3.5,0,NA,4,0,719,363
"1699",6948,2026-05-24,1,180,36.8,65.2,3.96,3.25,2.33,1,NA,3,0,719,413
"1700",5036,2025-11-27,5,315,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,367
"1701",5036,2026-04-17,6,124,36.5,43.4,5.01,3.84,4,0,NA,3,1,718,406
"1702",5036,2026-08-29,6,258,41.1,68.6,4.88,3.53,3.91,1,NA,3,0,718,335
"1703",5642,2026-07-13,4,225,50.6,75.9,4.03,3.18,4.5,1,NA,3,14,718,261
"1704",5729,2025-11-24,2,121,43.2,57.5,4.18,3.28,4,0.5,NA,2,0,718,253
"1705",5729,2026-01-21,2,179,54.5,78.4,4.22,3.25,3.5,0.5,NA,3,2,718,196
"1706",5729,2026-07-26,3,39,51.6,54.7,3.79,3.47,5.3,0.5,NA,3,0,718,172
"1707",5714,2026-04-11,4,54,47.2,48.1,3.68,3.67,4,0,NA,3,14,718,412
"1708",5714,2026-06-29,4,133,40.9,50.2,4.28,3.65,4.93,0.58,NA,3,0,718,242
"1709",5652,2026-05-18,4,154,42.6,53.3,4,3.69,3.1,1,NA,3,4,718,230
"1710",5610,2026-07-06,4,265,39.5,68.4,4.32,3.52,3.61,1,NA,4,6,718,418
"1711",5610,2026-07-22,4,281,36.3,68.5,4.83,3.5,4.42,0,NA,2,4,718,365
"1712",5637,2026-02-19,4,65,56.6,59.4,4.1,3.48,4,0,NA,3,0,718,276
"1713",5954,2026-03-12,3,44,58.3,61.2,3.6,3.41,4,0,NA,3,0,718,441
"1714",5954,2026-03-19,3,51,59.5,62.4,3.53,3.3,4,0,NA,3,1,718,397
"1715",6153,2025-12-18,2,100,37.1,49,5.04,3.53,4,0.5,NA,3,0,718,304
"1716",6153,2026-02-10,2,154,32.7,46.1,5.34,3.39,3.1,0.33,NA,3,0,718,290
"1717",6153,2026-03-19,2,191,29.3,44.2,5.25,3.54,2.04,0.31,NA,2,0,718,261
"1718",6144,2026-01-11,2,123,38,51.3,3.98,3.69,4,0,NA,2,0,718,304
"1719",6144,2026-04-13,2,215,46.4,71.9,4.19,3.82,2.99,0.43,NA,2,0,718,419
"1720",6144,2026-04-19,2,221,41.5,66.7,4.19,3.86,3.21,0.46,NA,2,1,718,462
"1721",6144,2026-04-30,2,232,40.5,65.2,4.46,3.83,3.02,0.44,NA,2,1,718,398
"1722",5963,2026-02-14,3,149,35.8,48.3,4.63,3.7,3.53,0.48,NA,2,0,718,304
"1723",5963,2026-04-22,3,216,32,48.7,4.91,3.76,2.29,0.34,NA,2,0,718,246
"1724",5963,2026-08-05,3,321,NA,NA,NA,NA,NA,NA,NA,NA,NA,718,125
"1725",6149,2026-07-14,3,71,43.4,47.7,3.83,3.87,5,0.5,NA,4,9,718,396
"1726",44201,2026-04-21,4,301,27.9,52.9,4.09,3.74,1.83,0.28,NA,2,1,718,350
"1727",50729,2025-12-03,4,103,45.3,54.8,4.45,3.57,4,0.5,NA,2,2,718,294
"1728",89291,2026-01-16,4,74,55.2,58,4.15,3.16,4,0,NA,3,0,718,227
"1729",89291,2026-03-12,4,129,51.1,61.8,4.43,3.32,4,0,NA,3,1,718,377
"1730",6465,2026-06-30,2,267,30.6,54.2,4.26,3.6,3.21,1,NA,2,0,718,226
"1731",6481,2026-01-20,2,49,46,59.4,4.69,3.26,4,0,NA,3,2,718,347
"1732",6506,2026-01-20,1,185,37.5,65.2,5.08,3.42,2.43,0.4,NA,3,0,718,293
"1733",6506,2026-05-08,1,293,33.8,66.2,5.13,3.66,2.18,0.4,NA,2,0,718,218
"1734",6524,2026-04-03,1,205,31.3,52.8,4.26,4.12,2.12,0.4,NA,3,4,718,357
"1735",6524,2026-06-17,1,280,30,54,4.28,3.89,3.38,0.9,NA,3,5,718,260
"1736",6621,2026-01-01,1,97,27.8,45.1,4.21,3.72,3.5,0.5,NA,2,1,718,242
"1737",6640,2026-05-28,1,211,27.1,48.8,4.73,3.47,1.92,1,NA,3,5,718,222
"1738",6644,2026-03-04,1,92,31.9,51,4.64,3.48,3.5,0,NA,2,0,718,370
"1739",6644,2026-06-22,1,202,35.6,65.5,4.13,3.27,4,0.9,NA,3,1,718,370
"1740",6948,2026-06-29,1,216,33.4,60.1,4.06,3.08,4,0.9,NA,4,2,718,251
"1741",6973,2026-06-03,1,90,36.2,57.6,3.79,3.68,4.5,0.5,NA,4,4,718,382
"1742",5036,2026-04-03,6,110,45.8,52.2,4.76,3.82,4,0,NA,3,0,717,292
"1743",5036,2026-08-20,6,249,41.1,68.6,4.71,3.51,3.89,1,NA,3,0,717,347
"1744",5707,2026-01-16,3,226,26.5,43.5,6.73,3.96,1.81,0.28,NA,1,0,717,277
"1745",5718,2026-06-27,4,120,37.6,44,3.99,3.53,5,0.5,NA,3,0,717,254
"1746",5642,2026-07-19,4,231,49.5,74.3,4.14,3.11,5.5,0.2,NA,4,13,717,344
"1747",5714,2025-11-22,3,294,28,58.3,4.07,4.05,1.87,0.27,NA,2,2,717,356
"1748",5714,2026-06-06,4,110,44.1,51.6,3.65,3.79,5,0.5,NA,3,2,717,323
"1749",5714,2026-07-11,4,145,42.6,55.4,4.06,3.74,4.63,0.88,NA,3,2,717,284
"1750",5652,2026-07-21,4,218,38.7,56.1,4.4,3.63,4.52,0,NA,3,0,717,252
"1751",5635,2026-03-09,4,134,51.4,62.7,4.49,3.2,3.9,0.1,NA,3,0,717,274
"1752",5637,2026-06-14,4,180,47.8,65.4,4.1,3.51,4.45,1,NA,3,0,717,285
"1753",5954,2026-02-14,3,18,54.9,62.6,3.61,3.64,3.71,0,NA,3,1,717,403
"1754",5954,2026-05-12,3,105,54.3,65.2,3.34,3.51,4,0,NA,2,0,717,396
"1755",5954,2026-07-23,3,177,44.8,60.5,3.97,3.58,5.12,0,NA,2,0,717,385
"1756",5954,2026-08-06,3,191,45.8,65,3.42,3.3,4.2,1,NA,3,0,717,461
"1757",6153,2026-04-03,2,206,31.7,49.7,5.28,3.61,2.03,0.31,NA,2,0,717,348
"1758",6144,2026-04-07,2,209,40.1,62.2,4.08,3.81,3.1,0.45,NA,2,0,717,418
"1759",5963,2026-06-22,3,277,19.8,35.1,4.97,3.59,2.52,1,NA,1,0,717,105
"1760",5962,2025-11-26,3,65,46.1,53,4.69,3.77,4,0.5,NA,2,0,717,298
"1761",73344,2026-06-14,5,38,49.9,51.4,4.51,3.1,5,0.5,NA,3,0,717,294
"1762",73344,2026-07-17,5,71,44.1,46.3,4.8,3.4,5.5,0.1,NA,2,0,717,282
"1763",50729,2025-11-12,4,82,45.5,52.4,4.32,3.3,4,0.5,NA,2,1,717,313
"1764",89291,2026-06-09,4,218,40.2,56.7,4.22,3.33,3.76,1,NA,3,0,717,241
"1765",50516,2026-02-13,4,34,64,65.3,3.85,3.48,4,0,NA,2,0,717,243
"1766",6481,2026-02-23,2,83,42.3,57,5.01,3.52,4,0,NA,3,0,717,399
"1767",6559,2026-08-27,2,33,48.8,57.1,3.69,3.78,5,0.5,NA,4,3,717,333
"1768",6621,2025-11-15,1,50,28.9,45.7,4.23,3.65,3.5,0.5,NA,3,1,717,247
"1769",6622,2026-02-02,1,20,35.6,51.9,4.19,3.7,3.42,0,NA,3,1,717,305
"1770",6622,2026-03-10,1,56,37.8,53.2,4.33,3.87,3.5,0,NA,4,1,717,472
"1771",6628,2026-02-20,1,87,30.1,46.1,4.43,3.8,3.5,0,NA,2,0,717,429
"1772",6628,2026-06-17,1,204,36.8,62.9,3.97,3.54,4,0.9,NA,3,12,717,303
"1773",6640,2026-06-05,1,219,27.5,49.5,4.8,3.51,3.25,0.9,NA,3,1,717,204
"1774",6644,2026-04-02,1,121,36.1,60.2,4.52,3.48,3.5,0,NA,3,4,717,397
"1775",6964,2026-03-24,1,27,30.1,49,3.9,3.85,3.5,0,NA,4,2,717,288
"1776",4738,2025-11-19,5,370,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,429
"1777",5036,2025-12-15,6,1,20.5,NA,5.15,5.66,2.1,0.5,NA,3,10,716,246
"1778",5677,2026-04-26,4,11,45.1,49.2,5.01,3.73,2.18,0,NA,2,1,716,274
"1779",5689,2026-08-08,4,89,40,44.4,4.85,3.33,5,0.5,NA,2,1,716,261
"1780",5642,2026-01-20,4,51,59.4,61.2,4.01,3.22,4,0,NA,3,0,716,359
"1781",5642,2026-03-12,4,102,56.7,65.8,4.36,3.36,4,0,NA,3,0,716,313
"1782",5642,2026-07-02,4,214,48.8,69.4,4.09,3.2,4.5,1,NA,4,6,716,322
"1783",5729,2025-12-05,2,132,55.8,74.2,4.1,3.36,4,0.5,NA,3,0,716,202
"1784",5729,2026-01-02,2,160,51.4,71.4,4.16,3.24,4,0.5,NA,3,0,716,181
"1785",5652,2025-11-30,3,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,716,231
"1786",5610,2025-12-26,4,73,51.3,54.3,3.89,3.33,4,0.5,NA,2,0,716,434
